Date,Area,Building_name,Loop,Type,Usage
2017/06/10,北區,電資大樓,網球場燈力,行政,55.83
2017/08/11,北區,活動中心,華通燈插,外租,55.83
2017/05/10,南區,女二舍,第二招待所,宿舍,55.84
2017/02/02,北區,第二餐廳,3F員工餐廳P動力,外租,55.84
2016/12/07,北區,第二餐廳,2F快餐部L燈力,外租,55.84
2017/02/06,北區,第二餐廳,2F快餐部L燈力,外租,55.86
2016/09/08,南區,圖資中心,咖啡廳,外租,55.88
2016/10/02,北區,電資大樓,網球場燈力,行政,55.9
2017/05/21,南區,綜合一館,餐亭,外租,55.91
2016/10/29,北區,電資大樓,網球場動力,行政,55.91
2017/01/01,北區,第二餐廳,1F燈力,外租,55.91
2016/10/02,北區,第二餐廳,2F快餐部L燈力,外租,55.92
2017/08/06,北區,第二餐廳,3F員工餐廳L燈力,外租,55.95
2017/08/11,北區,第二餐廳,3F員工餐廳L燈力,外租,55.98
2017/03/04,北區,第二餐廳,2F素食部L燈力,外租,56
2017/08/12,南區,女二舍,1F冷熱飲,外租,56
2017/08/29,北區,活動中心,華通燈插,外租,56.02
2017/07/10,北區,活動中心,美髮部,外租,56.02
2016/09/18,南區,綜合一館,餐亭,外租,56.03
2016/12/17,北區,第二餐廳,2F素食部P動力,外租,56.03
2017/07/11,北區,活動中心,華通燈插,外租,56.05
2017/07/08,北區,活動中心,理髮部,外租,56.05
2017/01/16,北區,活動中心,華通燈插,外租,56.06
2016/10/05,北區,活動中心,理髮部,外租,56.06
2017/04/05,南區,圖資中心,咖啡廳,外租,56.06
2017/05/15,南區,女二舍,第二招待所,宿舍,56.09
2017/01/09,北區,第二餐廳,2F快餐部L燈力,外租,56.09
2017/08/26,南區,女二舍,第二招待所,宿舍,56.13
2017/05/21,北區,第二餐廳,2F快餐部L燈力,外租,56.14
2017/04/24,南區,綜合一館,管科ML燈力,教學,56.16
2017/08/20,南區,綜合一館,餐亭,外租,56.19
2017/07/10,北區,活動中心,華通燈插,外租,56.19
2017/06/21,北區,中正堂,1F郵局L燈力,外租,56.21
2017/08/25,北區,活動中心,華通燈插,外租,56.22
2017/07/03,北區,活動中心,華通燈插,外租,56.22
2017/01/17,北區,第二餐廳,3F員工餐廳P動力,外租,56.22
2016/11/26,北區,第二餐廳,3F員工餐廳P動力,外租,56.22
2016/11/02,北區,第二餐廳,2F快餐部L燈力,外租,56.22
2016/12/27,北區,第二餐廳,2F快餐部L燈力,外租,56.25
2016/09/08,北區,活動中心,美髮部,外租,56.26
2017/01/07,南區,圖資中心,咖啡廳,外租,56.26
2017/08/17,北區,活動中心,華通燈插,外租,56.3
2017/06/23,北區,第二餐廳,2F快餐部L燈力,外租,56.3
2017/08/05,北區,電資大樓,網球場動力,行政,56.31
2017/08/18,北區,活動中心,理髮部,外租,56.32
2016/11/12,北區,活動中心,眼鏡部,外租,56.35
2017/02/16,北區,第二餐廳,2F快餐部L燈力,外租,56.37
2017/06/11,北區,第二餐廳,2F水果部L燈力,外租,56.37
2016/10/03,北區,活動中心,美髮部,外租,56.38
2017/01/02,北區,第二餐廳,3F教職員餐廳P動力,外租,56.38
2017/02/21,北區,第二餐廳,2F快餐部L燈力,外租,56.38
2017/04/20,南區,綜合一館,管科ML燈力,教學,56.4
2017/06/27,北區,活動中心,華通燈插,外租,56.41
2016/10/31,北區,活動中心,眼鏡部,外租,56.41
2017/08/07,北區,活動中心,美髮部,外租,56.41
2017/06/23,北區,第二餐廳,3F員工餐廳L燈力,外租,56.41
2016/10/25,北區,活動中心,理髮部,外租,56.45
2017/07/28,北區,活動中心,眼鏡部,外租,56.46
2017/01/11,北區,第二餐廳,2F快餐部L燈力,外租,56.49
2017/08/06,南區,綜合一館,餐亭,外租,56.5
2016/09/25,南區,綜合一館,餐亭,外租,56.5
2017/01/19,北區,活動中心,華通燈插,外租,56.5
2017/06/17,南區,女二舍,第二招待所,宿舍,56.5
2016/10/18,南區,女二舍,第二招待所,宿舍,56.5
2017/02/08,南區,綜合一館,管科ML燈力,教學,56.52
2017/01/17,北區,活動中心,華通燈插,外租,56.52
2017/04/27,北區,行政大樓,主迴路,行政,56.53
2017/08/04,北區,第二餐廳,2F快餐部L燈力,外租,56.54
2016/11/19,南區,圖資中心,咖啡廳,外租,56.59
2017/06/03,北區,第二餐廳,2F快餐部L燈力,外租,56.59
2016/12/03,北區,第二餐廳,2F水果部L燈力,外租,56.61
2016/11/05,北區,活動中心,眼鏡部,外租,56.63
2017/01/25,北區,第二餐廳,3F教職員餐廳P動力,外租,56.63
2017/02/25,北區,活動中心,華通燈插,外租,56.66
2017/05/21,北區,第二餐廳,3F員工餐廳P動力,外租,56.66
2017/02/24,北區,第二餐廳,3F員工餐廳P動力,外租,56.66
2017/07/07,北區,第二餐廳,2F快餐部L燈力,外租,56.68
2016/09/09,南區,綜合一館,管科MP動力,教學,56.69
2017/04/17,北區,活動中心,眼鏡部,外租,56.7
2016/09/13,北區,中正堂,1F郵局L燈力,外租,56.7
2017/02/10,北區,活動中心,華通燈插,外租,56.72
2017/02/16,南區,綜合一館,管科ML燈力,教學,56.73
2017/06/28,北區,活動中心,華通燈插,外租,56.78
2017/02/13,北區,第二餐廳,2F快餐部P動力,外租,56.78
2017/01/24,北區,活動中心,華通燈插,外租,56.8
2016/10/15,北區,活動中心,華通燈插,外租,56.8
2017/07/05,北區,活動中心,理髮部,外租,56.8
2017/01/23,北區,活動中心,華通燈插,外租,56.81
2016/11/03,南區,綜合一館,管科ML燈力,教學,56.83
2017/07/03,北區,活動中心,理髮部,外租,56.83
2016/09/19,北區,活動中心,理髮部,外租,56.83
2017/02/13,北區,第二餐廳,3F員工餐廳P動力,外租,56.83
2017/07/22,北區,第二餐廳,2F快餐部L燈力,外租,56.84
2017/07/03,北區,活動中心,美髮部,外租,56.85
2017/08/12,南區,圖資中心,咖啡廳,外租,56.85
2017/06/29,北區,活動中心,華通燈插,外租,56.86
2017/03/12,北區,第二餐廳,3F教職員餐廳P動力,外租,56.86
2017/08/01,北區,第二餐廳,3F員工餐廳L燈力,外租,56.86
2017/08/19,南區,綜合一館,餐亭,外租,56.88
2017/08/24,北區,活動中心,華通燈插,外租,56.88
2016/12/31,北區,第二餐廳,2F快餐部P動力,外租,56.91
2016/12/18,北區,第二餐廳,2F快餐部P動力,外租,56.94
2016/10/09,南區,女二舍,1F冷熱飲,外租,56.94
2016/12/12,南區,學生十三舍,閱覽交誼廳,宿舍,56.97
2017/02/03,北區,活動中心,華通燈插,外租,56.97
2017/07/17,北區,活動中心,華通燈插,外租,56.98
2016/09/29,南區,女二舍,第二招待所,宿舍,56.98
2017/07/07,北區,第二餐廳,3F員工餐廳L燈力,外租,56.99
2017/01/11,南區,綜合一館,管科ML燈力,教學,57
2017/07/26,北區,活動中心,華通燈插,外租,57
2017/07/05,北區,活動中心,華通燈插,外租,57
2017/06/22,北區,活動中心,理髮部,外租,57
2017/08/31,北區,中正堂,1F郵局L燈力,外租,57.01
2017/02/22,南區,綜合一館,管科ML燈力,教學,57.03
2017/08/22,北區,活動中心,華通燈插,外租,57.03
2016/09/04,北區,第二餐廳,2F快餐部L燈力,外租,57.07
2017/02/19,北區,第二餐廳,2F素食部L燈力,外租,57.08
2017/02/09,北區,第二餐廳,3F員工餐廳P動力,外租,57.1
2017/06/19,北區,第二餐廳,3F員工餐廳L燈力,外租,57.1
2017/08/30,北區,活動中心,華通燈插,外租,57.11
2016/09/08,北區,活動中心,理髮部,外租,57.11
2016/10/23,北區,第二餐廳,2F快餐部L燈力,外租,57.12
2017/03/06,南區,綜合一館,管科ML燈力,教學,57.13
2017/01/06,北區,第二餐廳,2F快餐部L燈力,外租,57.13
2017/03/01,南區,綜合一館,管科ML燈力,教學,57.14
2017/08/19,南區,圖資中心,咖啡廳,外租,57.14
2016/09/26,南區,綜合一館,管科ML燈力,教學,57.16
2017/05/16,南區,綜合一館,管科ML燈力,教學,57.17
2017/05/26,南區,女二舍,第二招待所,宿舍,57.17
2017/04/08,南區,圖資中心,咖啡廳,外租,57.18
2017/03/25,北區,第二餐廳,3F員工餐廳P動力,外租,57.18
2016/09/10,北區,活動中心,華通燈插,外租,57.19
2017/02/28,北區,第二餐廳,2F快餐部P動力,外租,57.19
2017/08/27,南區,圖資中心,咖啡廳,外租,57.2
2017/07/18,北區,中正堂,1F郵局L燈力,外租,57.21
2016/11/02,南區,綜合一館,管科MP動力,教學,57.22
2017/02/09,北區,活動中心,華通燈插,外租,57.22
2017/08/04,北區,第二餐廳,3F員工餐廳L燈力,外租,57.23
2016/12/15,北區,第二餐廳,2F快餐部L燈力,外租,57.23
2017/01/18,北區,活動中心,華通燈插,外租,57.25
2016/09/24,南區,圖資中心,咖啡廳,外租,57.26
2016/09/06,南區,圖資中心,咖啡廳,外租,57.26
2016/11/25,北區,第二餐廳,2F快餐部L燈力,外租,57.26
2016/10/08,南區,女二舍,第二招待所,宿舍,57.28
2017/08/26,南區,圖資中心,咖啡廳,外租,57.28
2016/10/21,北區,活動中心,理髮部,外租,57.29
2016/12/01,北區,第二餐廳,2F快餐部L燈力,外租,57.29
2016/09/10,北區,活動中心,美髮部,外租,57.3
2017/08/13,南區,圖資中心,咖啡廳,外租,57.3
2017/06/21,南區,綜合一館,管科ML燈力,教學,57.31
2016/10/22,北區,活動中心,華通燈插,外租,57.33
2017/08/12,南區,綜合一館,餐亭,外租,57.34
2017/06/29,北區,第二餐廳,3F員工餐廳L燈力,外租,57.34
2017/05/06,北區,活動中心,眼鏡部,外租,57.37
2017/07/24,北區,活動中心,理髮部,外租,57.38
2017/07/17,北區,活動中心,美髮部,外租,57.39
2017/03/09,南區,圖資中心,咖啡廳,外租,57.39
2016/11/11,北區,第二餐廳,2F快餐部L燈力,外租,57.42
2016/12/26,北區,第二餐廳,2F快餐部L燈力,外租,57.43
2016/12/16,北區,第二餐廳,2F水果部L燈力,外租,57.43
2016/11/24,南區,綜合一館,管科ML燈力,教學,57.45
2016/10/13,北區,活動中心,眼鏡部,外租,57.45
2017/07/31,北區,第二餐廳,3F員工餐廳L燈力,外租,57.46
2017/08/11,北區,活動中心,理髮部,外租,57.47
2017/07/21,北區,活動中心,美髮部,外租,57.47
2017/01/10,北區,第二餐廳,2F快餐部L燈力,外租,57.47
2017/06/27,北區,活動中心,理髮部,外租,57.49
2017/06/05,北區,活動中心,美髮部,外租,57.49
2017/03/15,南區,圖資中心,咖啡廳,外租,57.49
2017/07/28,北區,第二餐廳,3F員工餐廳L燈力,外租,57.49
2017/08/10,北區,活動中心,理髮部,外租,57.5
2017/03/19,北區,第二餐廳,3F教職員餐廳P動力,外租,57.55
2016/10/16,北區,第二餐廳,2F快餐部L燈力,外租,57.55
2016/12/08,南區,綜合一館,管科ML燈力,教學,57.59
2017/01/18,北區,第二餐廳,3F員工餐廳P動力,外租,57.61
2017/02/19,北區,第二餐廳,3F員工餐廳P動力,外租,57.66
2017/01/24,北區,第二餐廳,3F員工餐廳P動力,外租,57.66
2016/12/09,北區,第二餐廳,2F快餐部L燈力,外租,57.66
2016/09/30,北區,中正堂,1F郵局L燈力,外租,57.68
2017/07/04,北區,活動中心,華通燈插,外租,57.69
2017/03/14,北區,行政大樓,主迴路,行政,57.69
2016/09/23,南區,女二舍,第二招待所,宿舍,57.7
2017/06/28,北區,活動中心,美髮部,外租,57.7
2017/03/14,南區,綜合一館,管科ML燈力,教學,57.72
2016/10/11,北區,行政大樓,主迴路,行政,57.72
2017/07/15,北區,第二餐廳,2F快餐部P動力,外租,57.72
2017/06/30,北區,活動中心,美髮部,外租,57.74
2017/04/29,北區,第二餐廳,3F教職員餐廳P動力,外租,57.75
2017/06/28,北區,第二餐廳,3F員工餐廳L燈力,外租,57.77
2017/04/09,南區,女二舍,1F冷熱飲,外租,57.78
2017/04/13,北區,第二餐廳,2F快餐部L燈力,外租,57.79
2016/09/24,南區,女二舍,第二招待所,宿舍,57.81
2017/05/15,北區,電資大樓,網球場動力,行政,57.84
2017/05/27,北區,第二餐廳,3F員工餐廳P動力,外租,57.84
2017/03/18,北區,第二餐廳,2F素食部L燈力,外租,57.84
2016/11/23,北區,第二餐廳,2F水果部L燈力,外租,57.84
2017/07/21,北區,活動中心,華通燈插,外租,57.88
2017/02/27,北區,第二餐廳,2F快餐部P動力,外租,57.88
2016/12/10,北區,第二餐廳,2F素食部P動力,外租,57.91
2016/12/02,北區,第二餐廳,2F快餐部L燈力,外租,57.92
2017/02/05,北區,第二餐廳,1F燈力,外租,57.92
2016/09/19,南區,綜合一館,管科ML燈力,教學,57.93
2017/08/31,北區,活動中心,理髮部,外租,57.93
2017/06/26,北區,活動中心,美髮部,外租,57.94
2017/08/09,北區,第二餐廳,3F員工餐廳L燈力,外租,57.94
2017/02/08,北區,活動中心,華通燈插,外租,57.95
2016/11/01,北區,行政大樓,主迴路,行政,57.95
2017/02/13,北區,第二餐廳,2F素食部L燈力,外租,57.97
2016/11/03,北區,第二餐廳,2F快餐部L燈力,外租,57.97
2017/04/18,南區,綜合一館,管科ML燈力,教學,57.98
2017/08/22,北區,活動中心,理髮部,外租,57.98
2017/05/31,北區,活動中心,理髮部,外租,57.98
2017/03/27,南區,圖資中心,咖啡廳,外租,57.98
2017/07/08,北區,電資大樓,網球場動力,行政,58
2017/08/20,南區,女二舍,第二招待所,宿舍,58.03
2017/04/12,北區,第二餐廳,2F快餐部L燈力,外租,58.03
2017/03/31,南區,綜合一館,管科ML燈力,教學,58.06
2016/11/05,南區,圖資中心,咖啡廳,外租,58.06
2016/11/23,北區,第二餐廳,2F快餐部L燈力,外租,58.06
2017/06/12,北區,中正堂,1F郵局L燈力,外租,58.06
2017/07/26,北區,中正堂,1F郵局L燈力,外租,58.07
2017/06/04,北區,第二餐廳,2F快餐部L燈力,外租,58.16
2017/02/11,南區,女二舍,第二招待所,宿舍,58.17
2016/11/29,北區,第二餐廳,3F員工餐廳P動力,外租,58.19
2017/06/13,北區,活動中心,美髮部,外租,58.2
2017/06/30,北區,中正堂,1F郵局L燈力,外租,58.21
2017/04/05,北區,第二餐廳,3F員工餐廳P動力,外租,58.22
2016/11/18,北區,第二餐廳,2F快餐部L燈力,外租,58.23
2016/11/14,北區,活動中心,眼鏡部,外租,58.24
2017/02/24,南區,綜合一館,管科ML燈力,教學,58.27
2017/05/24,北區,活動中心,美髮部,外租,58.27
2017/03/02,北區,第二餐廳,3F員工餐廳P動力,外租,58.28
2016/09/17,南區,女二舍,1F冷熱飲,外租,58.28
2017/08/01,北區,活動中心,華通燈插,外租,58.3
2017/06/28,北區,活動中心,理髮部,外租,58.33
2016/10/07,北區,活動中心,理髮部,外租,58.33
2016/10/02,南區,女二舍,第二招待所,宿舍,58.34
2017/07/25,北區,活動中心,理髮部,外租,58.34
2017/08/16,北區,第二餐廳,3F員工餐廳P動力,外租,58.37
2017/05/10,北區,活動中心,眼鏡部,外租,58.38
2016/10/12,北區,行政大樓,主迴路,行政,58.44
2017/02/20,北區,第二餐廳,2F快餐部L燈力,外租,58.45
2017/07/09,北區,第二餐廳,1F燈力,外租,58.47
2017/06/21,北區,第二餐廳,2F快餐部L燈力,外租,58.48
2017/07/08,南區,圖資中心,咖啡廳,外租,58.5
2017/02/10,北區,第二餐廳,2F素食部L燈力,外租,58.52
2017/04/19,南區,綜合一館,管科ML燈力,教學,58.53
2016/11/04,北區,第二餐廳,2F快餐部L燈力,外租,58.53
2017/02/18,北區,第二餐廳,3F教職員餐廳P動力,外租,58.56
2017/02/11,北區,第二餐廳,2F素食部L燈力,外租,58.58
2017/08/21,北區,活動中心,思源,行政,58.59
2016/12/24,北區,第二餐廳,2F水果部L燈力,外租,58.62
2017/07/09,南區,圖資中心,咖啡廳,外租,58.63
2017/02/11,北區,第二餐廳,2F快餐部P動力,外租,58.63
2017/04/24,北區,第二餐廳,2F快餐部L燈力,外租,58.64
2017/07/10,北區,第二餐廳,3F員工餐廳L燈力,外租,58.67
2017/02/14,北區,第二餐廳,3F員工餐廳P動力,外租,58.68
2017/07/05,北區,第二餐廳,3F員工餐廳L燈力,外租,58.68
2017/07/07,北區,電資大樓,網球場動力,行政,58.69
2017/05/08,南區,女二舍,第二招待所,宿舍,58.69
2016/10/29,南區,圖資中心,咖啡廳,外租,58.69
2017/07/09,北區,第二餐廳,2F素食部L燈力,外租,58.69
2017/02/13,南區,綜合一館,管科ML燈力,教學,58.7
2016/09/29,北區,活動中心,理髮部,外租,58.7
2017/08/05,南區,圖資中心,咖啡廳,外租,58.7
2017/07/30,南區,綜合一館,餐亭,外租,58.75
2017/06/11,南區,綜合一館,餐亭,外租,58.75
2017/08/16,北區,活動中心,理髮部,外租,58.76
2017/02/24,南區,圖資中心,咖啡廳,外租,58.77
2017/07/03,北區,中正堂,1F郵局L燈力,外租,58.8
2017/03/25,北區,第二餐廳,2F素食部L燈力,外租,58.81
2017/04/11,北區,第二餐廳,2F快餐部L燈力,外租,58.81
2016/09/11,北區,第二餐廳,2F快餐部L燈力,外租,58.84
2016/09/16,南區,女二舍,1F冷熱飲,外租,58.84
2017/06/26,北區,活動中心,理髮部,外租,58.86
2016/09/25,北區,第二餐廳,2F快餐部L燈力,外租,58.86
2017/07/15,南區,圖資中心,咖啡廳,外租,58.87
2017/08/19,北區,電資大樓,網球場動力,行政,58.88
2017/06/01,北區,活動中心,美髮部,外租,58.91
2017/02/15,南區,綜合一館,管科ML燈力,教學,58.93
2016/11/10,南區,綜合一館,管科ML燈力,教學,58.93
2016/11/09,北區,第二餐廳,2F快餐部L燈力,外租,58.94
2017/08/23,北區,活動中心,華通燈插,外租,58.95
2016/12/25,北區,第二餐廳,1F燈力,外租,58.95
2017/08/31,北區,活動中心,華通燈插,外租,59
2017/08/19,北區,活動中心,思源,行政,59.03
2017/03/16,北區,第二餐廳,3F員工餐廳P動力,外租,59.03
2017/04/21,北區,第二餐廳,2F快餐部L燈力,外租,59.03
2017/05/31,北區,活動中心,眼鏡部,外租,59.04
2016/11/09,南區,綜合一館,管科ML燈力,教學,59.05
2016/11/17,北區,活動中心,眼鏡部,外租,59.05
2017/08/27,南區,綜合一館,餐亭,外租,59.06
2017/06/26,北區,第二餐廳,2F快餐部L燈力,外租,59.06
2017/05/25,南區,學生十三舍,閱覽交誼廳,宿舍,59.08
2017/04/03,北區,第二餐廳,2F素食部L燈力,外租,59.08
2016/12/10,北區,第二餐廳,3F教職員餐廳P動力,外租,59.09
2016/11/28,北區,第二餐廳,2F快餐部L燈力,外租,59.09
2016/10/16,南區,女二舍,1F冷熱飲,外租,59.13
2017/07/23,南區,圖資中心,咖啡廳,外租,59.14
2017/04/26,北區,活動中心,眼鏡部,外租,59.16
2017/06/12,北區,活動中心,理髮部,外租,59.16
2017/03/26,北區,第二餐廳,1F燈力,外租,59.16
2016/10/06,北區,中正堂,1F郵局L燈力,外租,59.18
2017/07/16,北區,第二餐廳,2F快餐部L燈力,外租,59.19
2017/07/29,南區,圖資中心,咖啡廳,外租,59.21
2016/11/15,北區,第二餐廳,2F快餐部L燈力,外租,59.22
2016/11/23,北區,活動中心,眼鏡部,外租,59.25
2017/08/07,北區,第二餐廳,3F員工餐廳L燈力,外租,59.25
2016/12/25,北區,第二餐廳,2F快餐部P動力,外租,59.25
2016/09/30,北區,活動中心,理髮部,外租,59.27
2017/03/24,南區,圖資中心,咖啡廳,外租,59.27
2017/03/10,南區,圖資中心,咖啡廳,外租,59.27
2017/02/06,北區,第二餐廳,3F員工餐廳P動力,外租,59.27
2017/05/01,南區,綜合一館,管科MP動力,教學,59.28
2017/07/22,南區,圖資中心,咖啡廳,外租,59.3
2017/02/08,北區,第二餐廳,3F員工餐廳P動力,外租,59.32
2017/04/24,南區,學生十三舍,閱覽交誼廳,宿舍,59.33
2017/05/17,北區,活動中心,眼鏡部,外租,59.34
2017/01/31,北區,活動中心,空調R,行政,59.34
2017/03/30,北區,行政大樓,主迴路,行政,59.34
2016/11/24,北區,第二餐廳,2F快餐部L燈力,外租,59.34
2017/03/27,北區,第二餐廳,3F員工餐廳P動力,外租,59.37
2017/02/08,北區,第二餐廳,2F快餐部P動力,外租,59.38
2017/05/28,北區,第二餐廳,2F快餐部P動力,外租,59.41
2017/07/30,南區,圖資中心,咖啡廳,外租,59.42
2016/12/31,北區,電資大樓,網球場動力,行政,59.44
2017/03/08,南區,圖資中心,咖啡廳,外租,59.45
2017/06/22,南區,綜合一館,管科ML燈力,教學,59.47
2017/03/12,北區,第二餐廳,1F燈力,外租,59.47
2016/10/29,北區,活動中心,眼鏡部,外租,59.54
2016/12/03,北區,第二餐廳,2F素食部P動力,外租,59.59
2017/02/24,北區,第二餐廳,2F水果部L燈力,外租,59.59
2017/04/25,北區,體育館,司令台,行政,59.62
2016/11/20,北區,活動中心,華通空調,外租,59.63
2017/08/03,北區,第二餐廳,3F員工餐廳L燈力,外租,59.64
2016/12/08,北區,第二餐廳,2F快餐部L燈力,外租,59.64
2017/06/22,北區,第二餐廳,2F快餐部L燈力,外租,59.65
2016/10/23,南區,女二舍,1F冷熱飲,外租,59.66
2017/02/07,北區,第二餐廳,3F員工餐廳P動力,外租,59.7
2016/09/14,南區,女二舍,第二招待所,宿舍,59.72
2017/08/20,北區,活動中心,思源,行政,59.72
2017/08/10,北區,第二餐廳,3F員工餐廳L燈力,外租,59.73
2016/12/12,北區,第二餐廳,2F快餐部L燈力,外租,59.73
2017/05/27,北區,第二餐廳,2F快餐部P動力,外租,59.75
2017/02/23,北區,第二餐廳,3F員工餐廳P動力,外租,59.77
2017/06/19,北區,活動中心,眼鏡部,外租,59.78
2016/10/08,北區,活動中心,美髮部,外租,59.79
2017/07/06,北區,第二餐廳,2F快餐部L燈力,外租,59.79
2016/10/05,北區,中正堂,1F郵局L燈力,外租,59.8
2017/01/25,北區,第二餐廳,2F素食部P動力,外租,59.81
2017/04/05,北區,第二餐廳,2F素食部L燈力,外租,59.81
2017/06/27,北區,第二餐廳,3F員工餐廳L燈力,外租,59.82
2017/04/02,北區,第二餐廳,1F燈力,外租,59.84
2016/10/02,南區,女二舍,1F冷熱飲,外租,59.84
2017/03/13,北區,第二餐廳,3F員工餐廳P動力,外租,59.85
2016/11/27,北區,第二餐廳,2F水果部L燈力,外租,59.86
2017/04/04,北區,第二餐廳,2F素食部L燈力,外租,59.88
2017/07/16,南區,圖資中心,咖啡廳,外租,59.9
2016/09/26,南區,女二舍,第二招待所,宿舍,59.92
2017/05/15,北區,活動中心,眼鏡部,外租,59.92
2017/06/12,北區,活動中心,美髮部,外租,59.92
2016/10/01,北區,活動中心,美髮部,外租,59.93
2017/06/08,南區,綜合一館,管科ML燈力,教學,59.98
2017/07/29,北區,第二餐廳,3F員工餐廳L燈力,外租,59.98
2017/01/27,南區,綜合一館,管科ML燈力,教學,60
2017/01/26,南區,綜合一館,管科ML燈力,教學,60
2017/01/25,南區,綜合一館,管科ML燈力,教學,60
2017/01/24,南區,綜合一館,管科ML燈力,教學,60
2017/03/03,南區,圖資中心,咖啡廳,外租,60.01
2016/12/11,北區,第二餐廳,2F快餐部P動力,外租,60.03
2017/04/15,北區,第二餐廳,3F教職員餐廳P動力,外租,60.06
2017/08/22,北區,活動中心,思源,行政,60.09
2017/03/21,南區,圖資中心,咖啡廳,外租,60.09
2016/10/08,南區,女二舍,1F冷熱飲,外租,60.09
2016/09/15,南區,女二舍,1F冷熱飲,外租,60.09
2017/07/04,北區,活動中心,理髮部,外租,60.1
2017/03/06,北區,第二餐廳,3F員工餐廳P動力,外租,60.11
2017/07/19,北區,中正堂,1F郵局L燈力,外租,60.12
2016/12/20,北區,第二餐廳,2F快餐部L燈力,外租,60.16
2017/06/21,北區,活動中心,眼鏡部,外租,60.19
2017/02/16,南區,圖資中心,咖啡廳,外租,60.2
2016/09/02,北區,第二餐廳,2F水果部L燈力,外租,60.22
2017/08/29,北區,活動中心,理髮部,外租,60.23
2016/11/26,南區,圖資中心,咖啡廳,外租,60.24
2016/12/18,北區,第二餐廳,3F員工餐廳P動力,外租,60.24
2017/08/06,南區,圖資中心,咖啡廳,外租,60.28
2016/12/14,北區,第二餐廳,2F快餐部L燈力,外租,60.28
2017/07/21,北區,第二餐廳,2F水果部L燈力,外租,60.28
2016/09/17,南區,圖資中心,咖啡廳,外租,60.29
2017/05/18,南區,女二舍,第二招待所,宿舍,60.3
2016/11/04,北區,行政大樓,主迴路,行政,60.3
2016/09/27,北區,資訊館(北區),館旁餐亭,外租,60.31
2017/08/18,北區,活動中心,思源,行政,60.31
2016/10/04,南區,綜合一館,管科ML燈力,教學,60.34
2017/08/16,北區,活動中心,思源,行政,60.34
2017/03/16,南區,圖資中心,咖啡廳,外租,60.34
2017/03/14,北區,第二餐廳,3F員工餐廳P動力,外租,60.34
2017/03/27,南區,綜合一館,管科ML燈力,教學,60.35
2016/11/22,南區,綜合一館,管科ML燈力,教學,60.35
2017/08/14,北區,中正堂,1F郵局L燈力,外租,60.42
2017/01/04,北區,第二餐廳,2F快餐部L燈力,外租,60.43
2017/07/29,北區,活動中心,眼鏡部,外租,60.44
2016/10/13,南區,綜合一館,管科ML燈力,教學,60.45
2017/08/28,北區,活動中心,理髮部,外租,60.49
2016/09/02,南區,圖資中心,咖啡廳,外租,60.51
2017/06/29,北區,第二餐廳,2F快餐部L燈力,外租,60.51
2016/11/04,北區,活動中心,眼鏡部,外租,60.52
2017/03/14,南區,圖資中心,咖啡廳,外租,60.53
2017/06/19,北區,第二餐廳,2F快餐部L燈力,外租,60.53
2017/06/23,北區,活動中心,理髮部,外租,60.54
2017/03/22,南區,圖資中心,咖啡廳,外租,60.54
2016/12/21,北區,第二餐廳,2F快餐部L燈力,外租,60.54
2016/11/07,北區,第二餐廳,2F快餐部L燈力,外租,60.54
2017/04/17,南區,綜合一館,管科ML燈力,教學,60.55
2016/09/27,南區,綜合一館,餐亭,外租,60.56
2017/02/24,北區,行政大樓,主迴路,行政,60.59
2017/08/17,北區,第二餐廳,3F員工餐廳P動力,外租,60.59
2017/04/28,北區,第二餐廳,2F快餐部L燈力,外租,60.6
2017/05/12,北區,第二餐廳,3F員工餐廳L燈力,外租,60.62
2016/10/25,南區,女二舍,第二招待所,宿舍,60.63
2017/07/06,北區,第二餐廳,3F員工餐廳L燈力,外租,60.63
2017/04/24,北區,第二餐廳,3F員工餐廳P動力,外租,60.64
2017/07/14,北區,電資大樓,網球場動力,行政,60.66
2017/08/24,北區,活動中心,思源,行政,60.66
2017/03/30,南區,綜合一館,管科ML燈力,教學,60.67
2017/06/08,南區,學生十三舍,閱覽交誼廳,宿舍,60.71
2016/10/01,北區,活動中心,華通燈插,外租,60.72
2017/04/08,南區,綜合一館,管科ML燈力,教學,60.73
2016/09/11,南區,綜合一館,餐亭,外租,60.75
2016/11/12,北區,第二餐廳,2F快餐部P動力,外租,60.75
2016/11/27,南區,女二舍,1F冷熱飲,外租,60.75
2017/06/12,南區,學生十三舍,閱覽交誼廳,宿舍,60.77
2017/02/16,北區,第二餐廳,3F員工餐廳P動力,外租,60.77
2017/08/02,北區,第二餐廳,3F員工餐廳L燈力,外租,60.77
2017/08/23,北區,活動中心,思源,行政,60.78
2017/06/15,北區,第二餐廳,2F快餐部L燈力,外租,60.79
2017/06/30,北區,活動中心,理髮部,外租,60.8
2017/08/26,南區,綜合一館,餐亭,外租,60.81
2017/03/23,南區,圖資中心,咖啡廳,外租,60.81
2016/12/04,北區,第二餐廳,3F員工餐廳P動力,外租,60.82
2017/01/23,北區,第二餐廳,3F員工餐廳P動力,外租,60.84
2017/01/13,北區,第二餐廳,3F員工餐廳P動力,外租,60.84
2016/11/29,北區,第二餐廳,2F快餐部L燈力,外租,60.86
2017/06/28,北區,中正堂,1F郵局L燈力,外租,60.88
2017/02/20,北區,第二餐廳,3F員工餐廳P動力,外租,60.9
