,Date,Weekday,Area,Building_name,Loop,Usage
18869,2017-05-13,6,北區,游泳館,主迴路,2155.13
18870,2017-05-14,7,北區,游泳館,主迴路,2246.75
18871,2017-05-15,1,北區,游泳館,主迴路,2489.13
18872,2017-05-16,2,北區,游泳館,主迴路,2299.25
18873,2017-05-17,3,北區,游泳館,主迴路,2235.75
18874,2017-05-18,4,北區,游泳館,主迴路,2350.25
18875,2017-05-19,5,北區,游泳館,主迴路,2356.75
18876,2017-05-20,6,北區,游泳館,主迴路,2154.38
18877,2017-05-21,7,北區,游泳館,主迴路,2210.75
18878,2017-05-22,1,北區,游泳館,主迴路,2308.0
18879,2017-05-23,2,北區,游泳館,主迴路,2508.75
18880,2017-05-24,3,北區,游泳館,主迴路,2526.25
18881,2017-05-25,4,北區,游泳館,主迴路,2237.38
18882,2017-05-26,5,北區,游泳館,主迴路,2270.13
18883,2017-05-27,6,北區,游泳館,主迴路,2225.63
18884,2017-05-28,7,北區,游泳館,主迴路,1966.25
18885,2017-05-29,1,北區,游泳館,主迴路,2114.38
18886,2017-05-30,2,北區,游泳館,主迴路,2241.75
18887,2017-05-31,3,北區,游泳館,主迴路,2449.5
18888,2017-06-01,4,北區,游泳館,主迴路,2523.38
18889,2017-06-02,5,北區,游泳館,主迴路,2248.5
18890,2017-06-03,6,北區,游泳館,主迴路,2155.38
18891,2017-06-04,7,北區,游泳館,主迴路,2249.75
18892,2017-06-05,1,北區,游泳館,主迴路,2170.63
18893,2017-06-06,2,北區,游泳館,主迴路,2443.75
18894,2017-06-07,3,北區,游泳館,主迴路,2410.75
18895,2017-06-08,4,北區,游泳館,主迴路,2488.0
18896,2017-06-09,5,北區,游泳館,主迴路,2416.25
18897,2017-06-10,6,北區,游泳館,主迴路,2375.88
18898,2017-06-11,7,北區,游泳館,主迴路,2293.5
18899,2017-06-12,1,北區,游泳館,主迴路,2340.63
18900,2017-06-13,2,北區,游泳館,主迴路,2327.38
18901,2017-06-14,3,北區,游泳館,主迴路,2200.25
18902,2017-06-15,4,北區,游泳館,主迴路,2085.38
18903,2017-06-16,5,北區,游泳館,主迴路,2237.75
18904,2017-06-17,6,北區,游泳館,主迴路,2149.5
18905,2017-06-18,7,北區,游泳館,主迴路,2357.0
18906,2017-06-19,1,北區,游泳館,主迴路,2186.75
18907,2017-06-20,2,北區,游泳館,主迴路,2449.88
18908,2017-06-21,3,北區,游泳館,主迴路,2473.13
18909,2017-06-22,4,北區,游泳館,主迴路,2401.5
18910,2017-06-23,5,北區,游泳館,主迴路,2407.88
18911,2017-06-24,6,北區,游泳館,主迴路,2327.63
18912,2017-06-25,7,北區,游泳館,主迴路,2207.13
18913,2017-06-26,1,北區,游泳館,主迴路,2455.75
18914,2017-06-27,2,北區,游泳館,主迴路,2493.38
18915,2017-06-28,3,北區,游泳館,主迴路,2428.75
18916,2017-06-29,4,北區,游泳館,主迴路,2453.13
18917,2017-06-30,5,北區,游泳館,主迴路,2316.63
18918,2017-07-01,6,北區,游泳館,主迴路,2284.63
18919,2017-07-02,7,北區,游泳館,主迴路,2281.88
18920,2017-07-03,1,北區,游泳館,主迴路,2429.63
18921,2017-07-04,2,北區,游泳館,主迴路,2498.88
18922,2017-07-05,3,北區,游泳館,主迴路,2463.5
18923,2017-07-06,4,北區,游泳館,主迴路,2409.25
18924,2017-07-07,5,北區,游泳館,主迴路,2396.63
18925,2017-07-08,6,北區,游泳館,主迴路,2108.5
18926,2017-07-09,7,北區,游泳館,主迴路,777.0
18927,2017-07-10,1,北區,游泳館,主迴路,2320.88
18928,2017-07-11,2,北區,游泳館,主迴路,2380.38
18929,2017-07-12,3,北區,游泳館,主迴路,2420.5
18930,2017-07-13,4,北區,游泳館,主迴路,2334.5
18931,2017-07-14,5,北區,游泳館,主迴路,2353.88
18932,2017-07-15,6,北區,游泳館,主迴路,2206.13
18933,2017-07-16,7,北區,游泳館,主迴路,2227.13
18934,2017-07-17,1,北區,游泳館,主迴路,2322.38
18935,2017-07-18,2,北區,游泳館,主迴路,2363.88
18936,2017-07-19,3,北區,游泳館,主迴路,2357.38
18937,2017-07-20,4,北區,游泳館,主迴路,2372.88
18938,2017-07-21,5,北區,游泳館,主迴路,2252.75
18939,2017-07-22,6,北區,游泳館,主迴路,2247.13
18940,2017-07-23,7,北區,游泳館,主迴路,2255.88
18941,2017-07-24,1,北區,游泳館,主迴路,2316.38
18942,2017-07-25,2,北區,游泳館,主迴路,2336.88
18943,2017-07-26,3,北區,游泳館,主迴路,2393.25
18944,2017-07-27,4,北區,游泳館,主迴路,2361.5
18945,2017-07-28,5,北區,游泳館,主迴路,2324.0
18946,2017-07-29,6,北區,游泳館,主迴路,1810.25
18947,2017-07-30,7,北區,游泳館,主迴路,1027.0
18948,2017-07-31,1,北區,游泳館,主迴路,2495.13
18949,2017-08-01,2,北區,游泳館,主迴路,2520.63
18950,2017-08-02,3,北區,游泳館,主迴路,2587.63
18951,2017-08-03,4,北區,游泳館,主迴路,2527.63
18952,2017-08-04,5,北區,游泳館,主迴路,2410.75
18953,2017-08-05,6,北區,游泳館,主迴路,2326.88
18954,2017-08-06,7,北區,游泳館,主迴路,2286.38
18955,2017-08-07,1,北區,游泳館,主迴路,2196.38
18956,2017-08-08,2,北區,游泳館,主迴路,2501.5
18957,2017-08-09,3,北區,游泳館,主迴路,2355.38
18958,2017-08-10,4,北區,游泳館,主迴路,2419.5
18959,2017-08-11,5,北區,游泳館,主迴路,2296.13
18960,2017-08-12,6,北區,游泳館,主迴路,2251.25
18961,2017-08-13,7,北區,游泳館,主迴路,2324.63
18962,2017-08-14,1,北區,游泳館,主迴路,2348.25
18963,2017-08-15,2,北區,游泳館,主迴路,2416.13
18964,2017-08-16,3,北區,游泳館,主迴路,2454.25
18965,2017-08-17,4,北區,游泳館,主迴路,2432.63
18966,2017-08-18,5,北區,游泳館,主迴路,2371.63
18967,2017-08-19,6,北區,游泳館,主迴路,2253.63
18968,2017-08-20,7,北區,游泳館,主迴路,2310.75
18969,2017-08-21,1,北區,游泳館,主迴路,2458.0
18970,2017-08-22,2,北區,游泳館,主迴路,2378.63
18971,2017-08-23,3,北區,游泳館,主迴路,2311.88
18972,2017-08-24,4,北區,游泳館,主迴路,2343.0
18973,2017-08-25,5,北區,游泳館,主迴路,2326.5
18974,2017-08-26,6,北區,游泳館,主迴路,2280.25
18975,2017-08-27,7,北區,游泳館,主迴路,2273.0
18976,2017-08-28,1,北區,游泳館,主迴路,2470.38
18977,2017-08-29,2,北區,游泳館,主迴路,2481.88
18978,2017-08-30,3,北區,游泳館,主迴路,2464.5
18979,2017-08-31,4,北區,游泳館,主迴路,2435.13
18980,2016-09-01,4,北區,環保大樓,主迴路,2200.97
18981,2016-09-02,5,北區,環保大樓,主迴路,2217.5
18982,2016-09-03,6,北區,環保大樓,主迴路,1619.9
18983,2016-09-04,7,北區,環保大樓,主迴路,1526.68
18984,2016-09-05,1,北區,環保大樓,主迴路,2318.0
18985,2016-09-06,2,北區,環保大樓,主迴路,2340.62
18986,2016-09-07,3,北區,環保大樓,主迴路,2281.77
18987,2016-09-08,4,北區,環保大樓,主迴路,2146.54
18988,2016-09-09,5,北區,環保大樓,主迴路,2257.36
18989,2016-09-10,6,北區,環保大樓,主迴路,2111.04
18990,2016-09-11,7,北區,環保大樓,主迴路,1926.12
18991,2016-09-12,1,北區,環保大樓,主迴路,2366.21
18992,2016-09-13,2,北區,環保大樓,主迴路,2427.05
18993,2016-09-14,3,北區,環保大樓,主迴路,2012.39
18994,2016-09-15,4,北區,環保大樓,主迴路,1635.38
18995,2016-09-16,5,北區,環保大樓,主迴路,1569.07
18996,2016-09-17,6,北區,環保大樓,主迴路,1364.01
18997,2016-09-18,7,北區,環保大樓,主迴路,1484.4
18998,2016-09-19,1,北區,環保大樓,主迴路,1845.18
18999,2016-09-20,2,北區,環保大樓,主迴路,1945.65
19000,2016-09-21,3,北區,環保大樓,主迴路,2198.52
19001,2016-09-22,4,北區,環保大樓,主迴路,2349.06
19002,2016-09-23,5,北區,環保大樓,主迴路,1930.99
19003,2016-09-24,6,北區,環保大樓,主迴路,1751.99
19004,2016-09-25,7,北區,環保大樓,主迴路,1629.09
19005,2016-09-26,1,北區,環保大樓,主迴路,2100.0
19006,2016-09-27,2,北區,環保大樓,主迴路,1227.3
19007,2016-09-28,3,北區,環保大樓,主迴路,1727.37
19008,2016-09-29,4,北區,環保大樓,主迴路,2008.25
19009,2016-09-30,5,北區,環保大樓,主迴路,1998.41
19010,2016-10-01,6,北區,環保大樓,主迴路,1558.74
19011,2016-10-02,7,北區,環保大樓,主迴路,1653.77
19012,2016-10-03,1,北區,環保大樓,主迴路,2040.15
19013,2016-10-04,2,北區,環保大樓,主迴路,2267.24
19014,2016-10-05,3,北區,環保大樓,主迴路,2188.99
19015,2016-10-06,4,北區,環保大樓,主迴路,2444.38
19016,2016-10-07,5,北區,環保大樓,主迴路,1987.23
19017,2016-10-08,6,北區,環保大樓,主迴路,1521.55
19018,2016-10-09,7,北區,環保大樓,主迴路,1384.67
19019,2016-10-10,1,北區,環保大樓,主迴路,1466.37
19020,2016-10-11,2,北區,環保大樓,主迴路,1806.8
19021,2016-10-12,3,北區,環保大樓,主迴路,1775.22
19022,2016-10-13,4,北區,環保大樓,主迴路,1926.25
19023,2016-10-14,5,北區,環保大樓,主迴路,1966.73
19024,2016-10-15,6,北區,環保大樓,主迴路,1723.56
19025,2016-10-16,7,北區,環保大樓,主迴路,1798.92
19026,2016-10-17,1,北區,環保大樓,主迴路,2168.42
19027,2016-10-18,2,北區,環保大樓,主迴路,2372.09
19028,2016-10-19,3,北區,環保大樓,主迴路,2287.63
19029,2016-10-20,4,北區,環保大樓,主迴路,2508.81
19030,2016-10-21,5,北區,環保大樓,主迴路,2102.73
19031,2016-10-22,6,北區,環保大樓,主迴路,1784.26
19032,2016-10-23,7,北區,環保大樓,主迴路,1839.15
19033,2016-10-24,1,北區,環保大樓,主迴路,2044.05
19034,2016-10-25,2,北區,環保大樓,主迴路,2047.78
19035,2016-10-26,3,北區,環保大樓,主迴路,2078.42
19036,2016-10-27,4,北區,環保大樓,主迴路,2092.3
19037,2016-10-28,5,北區,環保大樓,主迴路,2016.55
19038,2016-10-29,6,北區,環保大樓,主迴路,1563.75
19039,2016-10-30,7,北區,環保大樓,主迴路,1515.24
19040,2016-10-31,1,北區,環保大樓,主迴路,1880.0
19041,2016-11-01,2,北區,環保大樓,主迴路,1706.2
19042,2016-11-02,3,北區,環保大樓,主迴路,1637.99
19043,2016-11-03,4,北區,環保大樓,主迴路,1542.73
19044,2016-11-04,5,北區,環保大樓,主迴路,1699.14
19045,2016-11-05,6,北區,環保大樓,主迴路,1405.3
19046,2016-11-06,7,北區,環保大樓,主迴路,1429.08
19047,2016-11-07,1,北區,環保大樓,主迴路,1887.75
19048,2016-11-08,2,北區,環保大樓,主迴路,1797.38
19049,2016-11-09,3,北區,環保大樓,主迴路,1607.63
19050,2016-11-10,4,北區,環保大樓,主迴路,1445.59
19051,2016-11-11,5,北區,環保大樓,主迴路,1505.98
19052,2016-11-12,6,北區,環保大樓,主迴路,1326.19
19053,2016-11-13,7,北區,環保大樓,主迴路,1365.88
19054,2016-11-14,1,北區,環保大樓,主迴路,1693.16
19055,2016-11-15,2,北區,環保大樓,主迴路,1899.19
19056,2016-11-16,3,北區,環保大樓,主迴路,1806.03
19057,2016-11-17,4,北區,環保大樓,主迴路,156951.0
19058,2016-11-18,5,北區,環保大樓,主迴路,1929.95
19059,2016-11-19,6,北區,環保大樓,主迴路,1601.23
19060,2016-11-20,7,北區,環保大樓,主迴路,1602.0
19061,2016-11-21,1,北區,環保大樓,主迴路,1679.64
19062,2016-11-22,2,北區,環保大樓,主迴路,163690.0
19063,2016-11-23,3,北區,環保大樓,主迴路,0.0
19064,2016-11-24,4,北區,環保大樓,主迴路,0.0
19065,2016-11-25,5,北區,環保大樓,主迴路,0.0
19066,2016-11-26,6,北區,環保大樓,主迴路,0.0
19067,2016-11-27,7,北區,環保大樓,主迴路,0.0
19068,2016-11-28,1,北區,環保大樓,主迴路,0.0
19069,2016-11-29,2,北區,環保大樓,主迴路,0.0
19070,2016-11-30,3,北區,環保大樓,主迴路,0.0
19071,2016-12-01,4,北區,環保大樓,主迴路,0.0
19072,2016-12-02,5,北區,環保大樓,主迴路,0.0
19073,2016-12-03,6,北區,環保大樓,主迴路,0.0
19074,2016-12-04,7,北區,環保大樓,主迴路,0.0
19075,2016-12-05,1,北區,環保大樓,主迴路,0.0
19076,2016-12-06,2,北區,環保大樓,主迴路,0.0
19077,2016-12-07,3,北區,環保大樓,主迴路,0.0
19078,2016-12-08,4,北區,環保大樓,主迴路,0.0
19079,2016-12-09,5,北區,環保大樓,主迴路,0.0
19080,2016-12-10,6,北區,環保大樓,主迴路,0.0
19081,2016-12-11,7,北區,環保大樓,主迴路,0.0
19082,2016-12-12,1,北區,環保大樓,主迴路,0.0
19083,2016-12-13,2,北區,環保大樓,主迴路,0.0
19084,2016-12-14,3,北區,環保大樓,主迴路,0.0
19085,2016-12-15,4,北區,環保大樓,主迴路,0.0
19086,2016-12-16,5,北區,環保大樓,主迴路,0.0
19087,2016-12-17,6,北區,環保大樓,主迴路,0.0
19088,2016-12-18,7,北區,環保大樓,主迴路,0.0
19089,2016-12-19,1,北區,環保大樓,主迴路,0.0
19090,2016-12-20,2,北區,環保大樓,主迴路,0.0
19091,2016-12-21,3,北區,環保大樓,主迴路,0.0
19092,2016-12-22,4,北區,環保大樓,主迴路,0.0
19093,2016-12-23,5,北區,環保大樓,主迴路,0.0
19094,2016-12-24,6,北區,環保大樓,主迴路,0.0
19095,2016-12-25,7,北區,環保大樓,主迴路,0.0
19096,2016-12-26,1,北區,環保大樓,主迴路,0.0
19097,2016-12-27,2,北區,環保大樓,主迴路,0.0
19098,2016-12-28,3,北區,環保大樓,主迴路,0.0
19099,2016-12-29,4,北區,環保大樓,主迴路,0.0
19100,2016-12-30,5,北區,環保大樓,主迴路,0.0
19101,2016-12-31,6,北區,環保大樓,主迴路,0.0
19102,2017-01-01,7,北區,環保大樓,主迴路,0.0
19103,2017-01-02,1,北區,環保大樓,主迴路,0.0
19104,2017-01-03,2,北區,環保大樓,主迴路,0.0
19105,2017-01-04,3,北區,環保大樓,主迴路,0.0
19106,2017-01-05,4,北區,環保大樓,主迴路,0.0
19107,2017-01-06,5,北區,環保大樓,主迴路,0.0
19108,2017-01-07,6,北區,環保大樓,主迴路,0.0
19109,2017-01-08,7,北區,環保大樓,主迴路,0.0
19110,2017-01-09,1,北區,環保大樓,主迴路,0.0
19111,2017-01-10,2,北區,環保大樓,主迴路,0.0
19112,2017-01-11,3,北區,環保大樓,主迴路,0.0
19113,2017-01-12,4,北區,環保大樓,主迴路,0.0
19114,2017-01-13,5,北區,環保大樓,主迴路,0.0
19115,2017-01-14,6,北區,環保大樓,主迴路,0.0
19116,2017-01-15,7,北區,環保大樓,主迴路,0.0
19117,2017-01-16,1,北區,環保大樓,主迴路,0.0
19118,2017-01-17,2,北區,環保大樓,主迴路,0.0
19119,2017-01-18,3,北區,環保大樓,主迴路,0.0
19120,2017-01-19,4,北區,環保大樓,主迴路,0.0
19121,2017-01-20,5,北區,環保大樓,主迴路,0.0
19122,2017-01-21,6,北區,環保大樓,主迴路,0.0
19123,2017-01-22,7,北區,環保大樓,主迴路,86170.91
19124,2017-01-23,1,北區,環保大樓,主迴路,1303.34
19125,2017-01-24,2,北區,環保大樓,主迴路,1236.5
19126,2017-01-25,3,北區,環保大樓,主迴路,1092.59
19127,2017-01-26,4,北區,環保大樓,主迴路,904.65
19128,2017-01-27,5,北區,環保大樓,主迴路,874.31
19129,2017-01-28,6,北區,環保大樓,主迴路,885.05
19130,2017-01-29,7,北區,環保大樓,主迴路,915.45
19131,2017-01-30,1,北區,環保大樓,主迴路,910.54
19132,2017-01-31,2,北區,環保大樓,主迴路,866.93
19133,2017-02-01,3,北區,環保大樓,主迴路,908.23
19134,2017-02-02,4,北區,環保大樓,主迴路,1033.95
19135,2017-02-03,5,北區,環保大樓,主迴路,1171.92
19136,2017-02-04,6,北區,環保大樓,主迴路,1055.81
19137,2017-02-05,7,北區,環保大樓,主迴路,1052.76
19138,2017-02-06,1,北區,環保大樓,主迴路,1226.17
19139,2017-02-07,2,北區,環保大樓,主迴路,1248.76
19140,2017-02-08,3,北區,環保大樓,主迴路,1287.33
19141,2017-02-09,4,北區,環保大樓,主迴路,1218.56
19142,2017-02-10,5,北區,環保大樓,主迴路,1199.6
19143,2017-02-11,6,北區,環保大樓,主迴路,1096.6
19144,2017-02-12,7,北區,環保大樓,主迴路,1067.68
19145,2017-02-13,1,北區,環保大樓,主迴路,1272.21
19146,2017-02-14,2,北區,環保大樓,主迴路,1273.42
19147,2017-02-15,3,北區,環保大樓,主迴路,1201.09
19148,2017-02-16,4,北區,環保大樓,主迴路,1241.56
19149,2017-02-17,5,北區,環保大樓,主迴路,1258.32
19150,2017-02-18,6,北區,環保大樓,主迴路,1138.23
19151,2017-02-19,7,北區,環保大樓,主迴路,1025.63
19152,2017-02-20,1,北區,環保大樓,主迴路,1250.82
19153,2017-02-21,2,北區,環保大樓,主迴路,1333.09
19154,2017-02-22,3,北區,環保大樓,主迴路,1295.26
19155,2017-02-23,4,北區,環保大樓,主迴路,1285.28
19156,2017-02-24,5,北區,環保大樓,主迴路,1219.45
19157,2017-02-25,6,北區,環保大樓,主迴路,1024.68
19158,2017-02-26,7,北區,環保大樓,主迴路,1012.67
19159,2017-02-27,1,北區,環保大樓,主迴路,1059.7
19160,2017-02-28,2,北區,環保大樓,主迴路,1120.12
19161,2017-03-01,3,北區,環保大樓,主迴路,1328.26
19162,2017-03-02,4,北區,環保大樓,主迴路,1261.79
19163,2017-03-03,5,北區,環保大樓,主迴路,1303.59
19164,2017-03-04,6,北區,環保大樓,主迴路,1136.91
19165,2017-03-05,7,北區,環保大樓,主迴路,1135.69
19166,2017-03-06,1,北區,環保大樓,主迴路,1362.33
19167,2017-03-07,2,北區,環保大樓,主迴路,1368.28
19168,2017-03-08,3,北區,環保大樓,主迴路,1311.63
19169,2017-03-09,4,北區,環保大樓,主迴路,1306.28
19170,2017-03-10,5,北區,環保大樓,主迴路,1288.39
19171,2017-03-11,6,北區,環保大樓,主迴路,1145.52
19172,2017-03-12,7,北區,環保大樓,主迴路,1132.02
19173,2017-03-13,1,北區,環保大樓,主迴路,1317.09
19174,2017-03-14,2,北區,環保大樓,主迴路,1313.14
19175,2017-03-15,3,北區,環保大樓,主迴路,1344.3
19176,2017-03-16,4,北區,環保大樓,主迴路,1344.72
19177,2017-03-17,5,北區,環保大樓,主迴路,1348.22
19178,2017-03-18,6,北區,環保大樓,主迴路,1248.58
19179,2017-03-19,7,北區,環保大樓,主迴路,1265.36
19180,2017-03-20,1,北區,環保大樓,主迴路,1463.91
19181,2017-03-21,2,北區,環保大樓,主迴路,1477.28
19182,2017-03-22,3,北區,環保大樓,主迴路,1523.2
19183,2017-03-23,4,北區,環保大樓,主迴路,1477.88
19184,2017-03-24,5,北區,環保大樓,主迴路,1335.39
19185,2017-03-25,6,北區,環保大樓,主迴路,1234.81
19186,2017-03-26,7,北區,環保大樓,主迴路,1086.06
19187,2017-03-27,1,北區,環保大樓,主迴路,1259.19
19188,2017-03-28,2,北區,環保大樓,主迴路,1283.53
19189,2017-03-29,3,北區,環保大樓,主迴路,1415.88
19190,2017-03-30,4,北區,環保大樓,主迴路,1426.23
19191,2017-03-31,5,北區,環保大樓,主迴路,1391.13
19192,2017-04-01,6,北區,環保大樓,主迴路,1223.22
19193,2017-04-02,7,北區,環保大樓,主迴路,1147.7
19194,2017-04-03,1,北區,環保大樓,主迴路,1186.2
19195,2017-04-04,2,北區,環保大樓,主迴路,1184.34
19196,2017-04-05,3,北區,環保大樓,主迴路,1320.73
19197,2017-04-06,4,北區,環保大樓,主迴路,1409.69
19198,2017-04-07,5,北區,環保大樓,主迴路,1459.13
19199,2017-04-08,6,北區,環保大樓,主迴路,1509.3
19200,2017-04-09,7,北區,環保大樓,主迴路,1532.56
19201,2017-04-10,1,北區,環保大樓,主迴路,1827.86
19202,2017-04-11,2,北區,環保大樓,主迴路,1537.7
19203,2017-04-12,3,北區,環保大樓,主迴路,1416.36
19204,2017-04-13,4,北區,環保大樓,主迴路,1381.59
19205,2017-04-14,5,北區,環保大樓,主迴路,1540.61
19206,2017-04-15,6,北區,環保大樓,主迴路,1378.13
19207,2017-04-16,7,北區,環保大樓,主迴路,1516.73
19208,2017-04-17,1,北區,環保大樓,主迴路,1786.66
19209,2017-04-18,2,北區,環保大樓,主迴路,1823.02
19210,2017-04-19,3,北區,環保大樓,主迴路,1815.45
19211,2017-04-20,4,北區,環保大樓,主迴路,1841.23
19212,2017-04-21,5,北區,環保大樓,主迴路,1749.78
19213,2017-04-22,6,北區,環保大樓,主迴路,1260.33
19214,2017-04-23,7,北區,環保大樓,主迴路,1139.44
19215,2017-04-24,1,北區,環保大樓,主迴路,1311.69
19216,2017-04-25,2,北區,環保大樓,主迴路,1475.94
19217,2017-04-26,3,北區,環保大樓,主迴路,1509.06
19218,2017-04-27,4,北區,環保大樓,主迴路,1224.38
19219,2017-04-28,5,北區,環保大樓,主迴路,1100.84
19220,2017-04-29,6,北區,環保大樓,主迴路,1059.83
19221,2017-04-30,7,北區,環保大樓,主迴路,1032.44
19222,2017-05-01,1,北區,環保大樓,主迴路,1418.09
19223,2017-05-02,2,北區,環保大樓,主迴路,1786.63
19224,2017-05-03,3,北區,環保大樓,主迴路,2059.59
19225,2017-05-04,4,北區,環保大樓,主迴路,2066.31
19226,2017-05-05,5,北區,環保大樓,主迴路,2045.16
19227,2017-05-06,6,北區,環保大樓,主迴路,1692.73
19228,2017-05-07,7,北區,環保大樓,主迴路,1592.58
19229,2017-05-08,1,北區,環保大樓,主迴路,2050.94
19230,2017-05-09,2,北區,環保大樓,主迴路,2014.0
19231,2017-05-10,3,北區,環保大樓,主迴路,2091.03
19232,2017-05-11,4,北區,環保大樓,主迴路,2149.86
19233,2017-05-12,5,北區,環保大樓,主迴路,2019.91
19234,2017-05-13,6,北區,環保大樓,主迴路,1771.89
19235,2017-05-14,7,北區,環保大樓,主迴路,1759.89
19236,2017-05-15,1,北區,環保大樓,主迴路,2283.55
19237,2017-05-16,2,北區,環保大樓,主迴路,1720.8
19238,2017-05-17,3,北區,環保大樓,主迴路,1844.67
19239,2017-05-18,4,北區,環保大樓,主迴路,2023.45
19240,2017-05-19,5,北區,環保大樓,主迴路,1904.88
19241,2017-05-20,6,北區,環保大樓,主迴路,1768.5
19242,2017-05-21,7,北區,環保大樓,主迴路,1889.19
19243,2017-05-22,1,北區,環保大樓,主迴路,2362.86
19244,2017-05-23,2,北區,環保大樓,主迴路,2460.17
19245,2017-05-24,3,北區,環保大樓,主迴路,2492.95
19246,2017-05-25,4,北區,環保大樓,主迴路,2095.34
19247,2017-05-26,5,北區,環保大樓,主迴路,1887.97
19248,2017-05-27,6,北區,環保大樓,主迴路,1592.5
19249,2017-05-28,7,北區,環保大樓,主迴路,1569.81
19250,2017-05-29,1,北區,環保大樓,主迴路,1850.5
19251,2017-05-30,2,北區,環保大樓,主迴路,1890.47
19252,2017-05-31,3,北區,環保大樓,主迴路,2354.97
19253,2017-06-01,4,北區,環保大樓,主迴路,2422.22
19254,2017-06-02,5,北區,環保大樓,主迴路,2262.88
19255,2017-06-03,6,北區,環保大樓,主迴路,1925.06
19256,2017-06-04,7,北區,環保大樓,主迴路,1805.66
19257,2017-06-05,1,北區,環保大樓,主迴路,2160.5
19258,2017-06-06,2,北區,環保大樓,主迴路,2509.97
19259,2017-06-07,3,北區,環保大樓,主迴路,2539.31
19260,2017-06-08,4,北區,環保大樓,主迴路,2635.72
19261,2017-06-09,5,北區,環保大樓,主迴路,2534.78
19262,2017-06-10,6,北區,環保大樓,主迴路,2231.38
19263,2017-06-11,7,北區,環保大樓,主迴路,1926.63
19264,2017-06-12,1,北區,環保大樓,主迴路,2578.75
19265,2017-06-13,2,北區,環保大樓,主迴路,2687.06
19266,2017-06-14,3,北區,環保大樓,主迴路,2291.66
19267,2017-06-15,4,北區,環保大樓,主迴路,1989.91
19268,2017-06-16,5,北區,環保大樓,主迴路,2051.59
19269,2017-06-17,6,北區,環保大樓,主迴路,1788.91
19270,2017-06-18,7,北區,環保大樓,主迴路,1869.03
19271,2017-06-19,1,北區,環保大樓,主迴路,2060.0
19272,2017-06-20,2,北區,環保大樓,主迴路,2302.06
19273,2017-06-21,3,北區,環保大樓,主迴路,2545.53
19274,2017-06-22,4,北區,環保大樓,主迴路,2685.28
19275,2017-06-23,5,北區,環保大樓,主迴路,2671.59
19276,2017-06-24,6,北區,環保大樓,主迴路,2210.91
19277,2017-06-25,7,北區,環保大樓,主迴路,2004.78
19278,2017-06-26,1,北區,環保大樓,主迴路,2805.19
19279,2017-06-27,2,北區,環保大樓,主迴路,2911.41
19280,2017-06-28,3,北區,環保大樓,主迴路,2744.19
19281,2017-06-29,4,北區,環保大樓,主迴路,2524.5
19282,2017-06-30,5,北區,環保大樓,主迴路,2358.63
19283,2017-07-01,6,北區,環保大樓,主迴路,2145.59
19284,2017-07-02,7,北區,環保大樓,主迴路,2002.97
19285,2017-07-03,1,北區,環保大樓,主迴路,2623.06
19286,2017-07-04,2,北區,環保大樓,主迴路,2657.19
19287,2017-07-05,3,北區,環保大樓,主迴路,2860.53
19288,2017-07-06,4,北區,環保大樓,主迴路,2742.0
19289,2017-07-07,5,北區,環保大樓,主迴路,2426.06
19290,2017-07-08,6,北區,環保大樓,主迴路,1832.16
19291,2017-07-09,7,北區,環保大樓,主迴路,1101.72
19292,2017-07-10,1,北區,環保大樓,主迴路,2071.16
19293,2017-07-11,2,北區,環保大樓,主迴路,2140.84
19294,2017-07-12,3,北區,環保大樓,主迴路,2557.25
19295,2017-07-13,4,北區,環保大樓,主迴路,2586.38
19296,2017-07-14,5,北區,環保大樓,主迴路,2323.44
19297,2017-07-15,6,北區,環保大樓,主迴路,1899.66
19298,2017-07-16,7,北區,環保大樓,主迴路,2075.38
19299,2017-07-17,1,北區,環保大樓,主迴路,2741.72
19300,2017-07-18,2,北區,環保大樓,主迴路,2733.09
19301,2017-07-19,3,北區,環保大樓,主迴路,2494.72
19302,2017-07-20,4,北區,環保大樓,主迴路,2588.31
19303,2017-07-21,5,北區,環保大樓,主迴路,2575.38
19304,2017-07-22,6,北區,環保大樓,主迴路,2216.16
19305,2017-07-23,7,北區,環保大樓,主迴路,2356.91
19306,2017-07-24,1,北區,環保大樓,主迴路,2540.72
19307,2017-07-25,2,北區,環保大樓,主迴路,2612.47
19308,2017-07-26,3,北區,環保大樓,主迴路,2663.28
19309,2017-07-27,4,北區,環保大樓,主迴路,2571.56
19310,2017-07-28,5,北區,環保大樓,主迴路,2566.97
19311,2017-07-29,6,北區,環保大樓,主迴路,1494.44
19312,2017-07-30,7,北區,環保大樓,主迴路,1698.13
19313,2017-07-31,1,北區,環保大樓,主迴路,2039.69
19314,2017-08-01,2,北區,環保大樓,主迴路,2370.41
19315,2017-08-02,3,北區,環保大樓,主迴路,2373.94
19316,2017-08-03,4,北區,環保大樓,主迴路,2490.28
19317,2017-08-04,5,北區,環保大樓,主迴路,2437.47
19318,2017-08-05,6,北區,環保大樓,主迴路,1878.63
19319,2017-08-06,7,北區,環保大樓,主迴路,2027.16
19320,2017-08-07,1,北區,環保大樓,主迴路,2606.97
19321,2017-08-08,2,北區,環保大樓,主迴路,2541.72
19322,2017-08-09,3,北區,環保大樓,主迴路,2554.59
19323,2017-08-10,4,北區,環保大樓,主迴路,2553.09
19324,2017-08-11,5,北區,環保大樓,主迴路,2445.5
